global_epoch,stage_name,stage_epoch,train_loss,val_loss,precision,recall,specificity,f1,roc_auc,lr,elapsed_sec
1,head_only,1,0.5924045528684344,0.35613467873019333,0.8498669707335614,0.6835830021400183,0.9264568981567678,0.7577092511013216,0.9291267271425669,5.5540355677154585e-05,19.09022331237793
2,head_only,2,0.3706057346586523,0.2726505468462539,0.8550267885282068,0.8294099663711403,0.9143548687395271,0.8420235878336437,0.9522256287531219,9.876843545689525e-05,18.914825916290283
3,head_only,3,0.33822420555088906,0.2516920071999159,0.8792098445595855,0.8300214001834302,0.9305529696518339,0.8539078471457776,0.9600961172586842,9.259540824083929e-05,18.969446659088135
4,head_only,4,0.32127243463922606,0.24036516423802823,0.8628224582701062,0.8691531641699786,0.9158443492831875,0.8659762412427657,0.9638095730317047,8.642238102478333e-05,18.992928981781006
5,head_only,5,0.3140247359945269,0.23158525448867723,0.8789195901893821,0.8654845612962396,0.9273878234965556,0.8721503388786198,0.9665057559418281,8.024935380872739e-05,19.00765895843506
6,head_only,6,0.3075361515354053,0.22933486502562814,0.8993464052287582,0.8413329257107918,0.9426549990690747,0.8693729268677934,0.9680207935308914,7.407632659267143e-05,19.015674352645874
7,head_only,7,0.2993186934314338,0.22298140378723688,0.8892036512433114,0.8636502598593703,0.9344628560789424,0.8762406947890818,0.9689100534870823,6.790329937661547e-05,19.041003227233887
8,head_only,8,0.297698906489781,0.22094523913555725,0.8815267175572519,0.8826047080403546,0.9277601936324706,0.8820653834402689,0.9694769189997052,6.173027216055953e-05,19.048324823379517
9,head_only,9,0.29421178195533787,0.2180985342437292,0.8962774419344576,0.8612045246102109,0.9393036678458387,0.8783910196445276,0.9703809781358623,5.5557244944503574e-05,19.04091715812683
10,head_only,10,0.294988869372847,0.2175507942789837,0.899009268136785,0.8599816569856313,0.9411655185254143,0.8790625,0.9705985830012862,4.9384217728447624e-05,19.05573272705078
11,head_only,11,0.2904461382204676,0.21500707775190034,0.8980242192479286,0.8615102415163558,0.940420778253584,0.8793883601185832,0.9710786456314159,4.3211190512391666e-05,19.068888425827026
12,head_only,12,0.2912396082260045,0.213542200241457,0.8982035928143712,0.8712931825129929,0.9398622230497115,0.8845437616387337,0.9714934780298489,3.7038163296335716e-05,19.073404550552368
13,head_only,13,0.2890956619837014,0.21204231552067487,0.8960674157303371,0.8777132375420361,0.9380003723701359,0.8867953667953667,0.9717740932499745,3.0865136080279766e-05,19.063889026641846
14,head_only,14,0.2841743101260345,0.21250536458512,0.90176,0.8615102415163558,0.9428411841370322,0.8811757348342715,0.9719194098132565,2.4692108864223812e-05,19.058452367782593
15,head_only,15,0.2886662389807807,0.21180602268534987,0.9022051773729626,0.8630388260470804,0.9430273692049898,0.8821875,0.9721149866685002,1.8519081648167858e-05,19.05761170387268
16,head_only,16,0.28228182026318144,0.21138072382275233,0.9027599486521181,0.8599816569856313,0.9435859244088625,0.8808517300767184,0.9721766878649741,1.2346054432111906e-05,19.07572865486145
17,head_only,17,0.2826271372218731,0.21051657354623518,0.9010499522748966,0.8657902782023846,0.942096443865202,0.883068288119738,0.9722503991651896,6.173027216055953e-06,19.06212067604065
18,head_only,18,0.28367862652234843,0.2102501415373648,0.90022102936533,0.8715988994191379,0.9411655185254143,0.8856787822305063,0.9722419750165936,0.0,19.07908058166504
19,pooler,1,0.2807411043514759,0.2008970914518132,0.9075656853434632,0.8764903699174564,0.9456339601563954,0.8917573872472784,0.974316193928682,2.7770177838577293e-05,21.24096155166626
20,pooler,2,0.25917299952486467,0.1999641846452826,0.9140826873385013,0.8651788443900947,0.9504747719232918,0.8889586932621328,0.9755934769995984,4.9384217728447624e-05,21.236544370651245
21,pooler,3,0.23957911607226715,0.17975493307441118,0.8876173708920188,0.9247936410883522,0.9286911189722584,0.9058242251834107,0.9791737970728475,4.6297704120419645e-05,21.24518585205078
22,pooler,4,0.22579064822108874,0.16821343384970747,0.9070048309178744,0.9183735860593091,0.9426549990690747,0.9126538052559623,0.9817958702432945,4.3211190512391666e-05,21.237818956375122
23,pooler,5,0.21540111529049027,0.17215798654754455,0.9127228027043639,0.9079792112503822,0.9471234407000558,0.9103448275862069,0.9809959461061679,4.0124676904363695e-05,21.232998847961426
24,pooler,6,0.2085007153488145,0.16270772021722651,0.8983299150307648,0.9373280342402935,0.9353937814187302,0.9174147217235189,0.9830939006261249,3.7038163296335716e-05,21.237849235534668
25,pooler,7,0.2052559397674253,0.16156224138017827,0.928503937007874,0.9012534393151941,0.9577359895736361,0.9146757679180887,0.9835637461300856,3.395164968830774e-05,21.234771013259888
26,pooler,8,0.20170427992793138,0.17041759055128375,0.9322799097065463,0.8838275756649343,0.9609011357289146,0.9074074074074074,0.9825849511350999,3.0865136080279766e-05,21.23733878135681
27,pooler,9,0.19360272053243785,0.1591486177072939,0.916060606060606,0.9241822072760624,0.9484267361757587,0.9201034850098919,0.9837761143625985,2.7778622472251787e-05,21.257827281951904
28,pooler,10,0.19138922393459626,0.1583960392839371,0.9267227938883692,0.908590645062672,0.9562465090299758,0.9175671503550479,0.9840515214097744,2.4692108864223812e-05,21.232786893844604
29,pooler,11,0.18738508294680584,0.1536339388352216,0.9156335046870275,0.925710791806787,0.9480543660398436,0.9206445728184859,0.9845485461769421,2.1605595256195833e-05,21.258063793182373
30,pooler,12,0.18586151202305637,0.14996339065306957,0.9295291549734955,0.9113420972179761,0.9579221746415938,0.9203457857363384,0.9855929698430849,1.8519081648167858e-05,21.25281023979187
31,pooler,13,0.17939238077754457,0.15123905065882035,0.9216702224931423,0.9244879241822073,0.9521504375349097,0.9230769230769231,0.9852981815621457,1.5432568040139883e-05,21.25881838798523
32,pooler,14,0.18378272235136608,0.15059296868190253,0.9181763285024155,0.9296851115866708,0.949543846583504,0.9238948807534558,0.9853270684230409,1.2346054432111906e-05,21.249341249465942
33,pooler,15,0.18278740829067863,0.15058502160194193,0.9213174748398902,0.9235707734637726,0.9519642524669522,0.9224427480916031,0.9854488201382232,9.259540824083929e-06,21.248898029327393
34,pooler,16,0.18139936745607207,0.14936654046109385,0.919057686499547,0.9302965453989606,0.9501024017873767,0.9246429656639319,0.9854955798549236,6.173027216055953e-06,21.25364065170288
35,pooler,17,0.1800742585193641,0.1495160830899669,0.9164663461538461,0.9324365637419749,0.9482405511078011,0.9243824821942719,0.9857087734263192,3.0865136080279765e-06,21.248985052108765
36,pooler,18,0.1783999079618181,0.1492549965165809,0.9142002989536622,0.9348822989911342,0.9465648854961832,0.9244256348246674,0.9857740605779387,0.0,21.22763419151306
37,encoder_outputs,1,0.16846767567061438,0.13878294220451018,0.9216617210682493,0.9495567104860899,0.9508471420592068,0.9354012949856949,0.9881858430930605,2.7770177838577293e-05,37.79819083213806
38,encoder_outputs,2,0.1418266591680204,0.12814618594626048,0.9399454049135578,0.9474166921430756,0.9631353565444052,0.9436662606577345,0.9902420183895748,4.9384217728447624e-05,37.80444407463074
39,encoder_outputs,3,0.1147318879380969,0.11317845302640789,0.9286971830985915,0.9675940079486396,0.9547570284863154,0.9477466686629735,0.9918238515082157,4.6297704120419645e-05,37.80732750892639
40,encoder_outputs,4,0.0971222256603903,0.10425842753679984,0.9503956177723676,0.9547538978905533,0.9696518339229194,0.9525697727619338,0.9926964339269835,4.3211190512391666e-05,37.80102729797363
41,encoder_outputs,5,0.08446368934779332,0.1125450397204772,0.9383155397390273,0.9672882910424947,0.9612735058648296,0.9525816649104321,0.9928321310232877,4.0124676904363695e-05,37.82478404045105
42,encoder_outputs,6,0.07028284828692417,0.11364212723085931,0.9434639545318576,0.9642311219810455,0.9648110221560231,0.9537345025703055,0.9925359766641976,3.7038163296335716e-05,37.79864168167114
43,encoder_outputs,7,0.058694266238028474,0.12444089912691304,0.9354172810380419,0.969734026291654,0.9592254701172966,0.9522665866106275,0.9921245594611414,3.395164968830774e-05,37.81659984588623
44,encoder_outputs,8,0.05391620362654622,0.1232594349896638,0.9558146670757901,0.9523081626413941,0.9731893502141128,0.9540581929555896,0.9924004218677009,3.0865136080279766e-05,37.847707986831665
45,encoder_outputs,9,0.046038208011505675,0.13187411675800617,0.940387481371088,0.9645368388871904,0.96276298640849,0.9523090854210685,0.9926043374916562,2.7778622472251787e-05,37.835174798965454
46,encoder_outputs,10,0.042374825145787755,0.12974460152348483,0.9494245911568746,0.9584225007642923,0.9689070936510892,0.9539023277042447,0.9920300439290891,2.4692108864223812e-05,37.84031057357788
47,encoder_outputs,11,0.036901721899429786,0.14657077570604193,0.946010797840432,0.9642311219810455,0.966486687767641,0.9550340651021954,0.9921851222591563,2.1605595256195833e-05,37.83431696891785
