global_epoch,stage_name,stage_epoch,train_loss,val_loss,precision,recall,specificity,f1,roc_auc,lr,elapsed_sec
1,head_only,1,0.5929430025111279,0.4092352259904146,0.880791722896986,0.5985937022317334,0.9506609569912493,0.7127775755369494,0.9312005476151946,5.5540355677154585e-05,27.352815866470337
2,head_only,2,0.3206669752820959,0.22747572333387592,0.9283252929014473,0.823601345154387,0.9612735058648296,0.8728333063340353,0.9729613859227126,9.876843545689525e-05,27.269059896469116
3,head_only,3,0.23676836453928737,0.18945179024697556,0.92352,0.8822989911342097,0.9555017687581456,0.9024390243902439,0.9782575570731797,9.259540824083929e-05,27.283051252365112
4,head_only,4,0.21822752247523206,0.17764738079858944,0.918792781580585,0.9027820238459187,0.9514056972630796,0.9107170393215112,0.9799282137315786,8.642238102478333e-05,27.339783430099487
5,head_only,5,0.20901380431622707,0.17440538775340161,0.9313882654697019,0.888107612350963,0.9601563954570843,0.9092331768388107,0.9808533901591487,8.024935380872739e-05,27.36467671394348
6,head_only,6,0.2020516425756545,0.172293371089515,0.9383963494132985,0.8801589727911954,0.9648110221560231,0.9083451648525004,0.9815370838136189,7.407632659267143e-05,27.399961948394775
7,head_only,7,0.20036760495581063,0.168129752157256,0.9314850223072021,0.8936105166615714,0.9599702103891268,0.9121547823373382,0.9820081246359615,6.790329937661547e-05,27.408263683319092
8,head_only,8,0.19441445437007643,0.1642066153957892,0.931056293485136,0.9000305716906145,0.9594116551852542,0.9152805844862428,0.9825635492440721,6.173027216055953e-05,27.31900978088379
9,head_only,9,0.1952322314452068,0.16262640994083247,0.9342230695900858,0.8988077040660348,0.9614596909327872,0.9161732626986601,0.982877917978505,5.5557244944503574e-05,27.32858967781067
10,head_only,10,0.1927966730843477,0.16115858327248134,0.9324921135646688,0.9036991745643534,0.9601563954570843,0.9178698959788852,0.983099564158458,4.9384217728447624e-05,27.376588344573975
