global_epoch,stage_name,stage_epoch,train_loss,val_loss,precision,recall,specificity,f1,roc_auc,lr,elapsed_sec
1,head_only,1,3.3129632287211233,3.2718847669087925,0.005524741232475871,0.03571428571428571,0.9642857142857143,0.009569197019554446,0.0,3.3333333333333335e-05,1.5170738697052002
2,head_only,2,2.9643919266663588,2.8092737885621877,0.005524741232475871,0.03571428571428571,0.9642857142857143,0.009569197019554446,0.0,6.666666666666667e-05,1.2712297439575195
3,head_only,3,2.763492763816536,2.6919035774010878,0.05404395275517126,0.0495502311475827,0.966867853957581,0.024912120064168358,0.0,0.0001,1.278968095779419
4,head_only,4,2.598076103569625,2.4142475036474376,0.0633358756965559,0.09934988988932478,0.9716676775652283,0.06820499807893146,0.0,9.896907216494846e-05,1.2864089012145996
5,head_only,5,2.313323342954958,2.1986680122522206,0.09974045508846265,0.13634687080738228,0.9744675450077122,0.10391638960756236,0.0,9.793814432989691e-05,1.27620530128479
6,head_only,6,2.1656313886890164,2.106964253462278,0.1501693644139944,0.1503499802555142,0.9754131674355976,0.12124206723153194,0.0,9.690721649484537e-05,1.273660659790039
7,head_only,7,2.093240276559607,2.050417572259903,0.1757058522643082,0.16207281702343415,0.9760840882382681,0.1392167066489882,0.0,9.587628865979382e-05,1.2726242542266846
8,head_only,8,2.040244508099246,2.0002239736226888,0.17223024544246074,0.1667083764109347,0.9764836907246744,0.1400974754438681,0.0,9.484536082474227e-05,1.3560400009155273
9,head_only,9,1.999449880092175,1.956644778068249,0.16137902594627948,0.17572380647453814,0.9770600865299018,0.15082905704157415,0.0,9.381443298969073e-05,1.2831270694732666
10,head_only,10,1.9471488664676617,1.9007032032196338,0.1740633299096776,0.189428636051322,0.9778843392167763,0.16817157666947224,0.0,9.278350515463918e-05,1.2794773578643799
11,head_only,11,1.8906306756007207,1.847353880222027,0.2243634705035484,0.20114002341872883,0.9782992633138576,0.1871544119735113,0.0,9.175257731958763e-05,1.2781548500061035
12,head_only,12,1.8333822326226668,1.783828196617273,0.23638690732951292,0.21221537306315236,0.9788075600957471,0.1989751595259712,0.0,9.072164948453609e-05,1.2788877487182617
13,head_only,13,1.7850301126381019,1.7410902243394117,0.23546674102882403,0.2187343801181151,0.9794805487922845,0.2022158882295377,0.0,8.969072164948454e-05,1.3073673248291016
14,head_only,14,1.7292917959101788,1.6800733506679535,0.27221294130577867,0.23693845922821535,0.9802770528094026,0.22466542499042638,0.0,8.865979381443299e-05,1.339573621749878
15,head_only,15,1.6894634497630132,1.6399746651832874,0.26672784359260415,0.2443436809847699,0.9806970517639791,0.2306108713246567,0.0,8.762886597938145e-05,1.3268709182739258
16,head_only,16,1.645935890736518,1.6098905985171978,0.2625483439626575,0.24764221932377442,0.9807423003215272,0.23679603497104898,0.0,8.65979381443299e-05,1.2944591045379639
17,head_only,17,1.6301852340822096,1.584004012437967,0.3429320215785817,0.2661920993109439,0.9814413123954798,0.2638287286217544,0.0,8.556701030927835e-05,1.2711477279663086
18,head_only,18,1.6111766138634125,1.5563070957477276,0.33558608383528304,0.2766684482890433,0.9817516633507964,0.27321539892356467,0.0,8.453608247422681e-05,1.2728679180145264
19,head_only,19,1.5921916628812816,1.5414392352104187,0.3117675411575847,0.2720859267513392,0.981823212639901,0.2669514519963882,0.0,8.350515463917527e-05,1.2803044319152832
20,head_only,20,1.5645586143840442,1.5134230324855218,0.3600626925167635,0.2868948055406396,0.9823605652693853,0.28620831847364997,0.0,8.247422680412371e-05,1.2779548168182373
21,head_only,21,1.5572433332344153,1.497835085942195,0.36776865653267,0.29391522729207364,0.9826589996898988,0.2940686389065786,0.0,8.144329896907217e-05,1.279604434967041
22,head_only,22,1.5380807751184935,1.480755546918282,0.36955769223890883,0.3001250250391276,0.9827601578611137,0.30020840444068764,0.0,8.041237113402063e-05,1.272578477859497
23,head_only,23,1.513031848839351,1.469374927190634,0.36496638643179535,0.30144871952778124,0.9827353472012957,0.3006591377507116,0.0,7.938144329896907e-05,1.347132682800293
24,head_only,24,1.507599452873329,1.4562673958448262,0.3669190067703667,0.30113128173979814,0.9829395136048868,0.30148847587503813,0.0,7.835051546391753e-05,1.278869390487671
25,head_only,25,1.4824647949887562,1.4452704741404607,0.36837269410356643,0.3075289052258253,0.9831561123327163,0.30741758821565546,0.0,7.731958762886599e-05,1.2757275104522705
26,head_only,26,1.477786756955184,1.4342475510560548,0.40008340254249536,0.3142826745569454,0.9833811271956495,0.3175497703498917,0.0,7.628865979381443e-05,1.2745909690856934
27,head_only,27,1.4697409434752031,1.4272500964311452,0.3734804582936448,0.32318294007173504,0.9833617883267444,0.3231135087066233,0.0,7.525773195876289e-05,1.2912392616271973
28,head_only,28,1.468619287788094,1.420171856880188,0.3929631370459069,0.31673822930137546,0.9835387980351358,0.3204545522770557,0.0,7.422680412371135e-05,1.2813851833343506
29,head_only,29,1.4580674326265013,1.413683804181906,0.386557746857355,0.3291473559137405,0.9838233824641704,0.3330028135428781,0.0,7.319587628865979e-05,1.2727506160736084
30,head_only,30,1.44446417882845,1.4074322352042565,0.38231393165302446,0.3257750286752649,0.9838849923531404,0.3295800335063328,0.0,7.216494845360825e-05,1.2873024940490723
31,head_only,31,1.4378306567668915,1.3995440304279327,0.425573647656119,0.3380655317252804,0.9839936984147234,0.3440833291033957,0.0,7.113402061855671e-05,1.3528804779052734
32,head_only,32,1.4450877184991713,1.3954788950773387,0.449581438759392,0.3409562063175291,0.9841185069066742,0.3462255886084132,0.0,7.010309278350515e-05,1.2829115390777588
33,head_only,33,1.4330796003341675,1.388630558664982,0.4704869186891973,0.35315473037489725,0.9842918482429751,0.3642835972833177,0.0,6.907216494845361e-05,1.2700271606445312
34,head_only,34,1.4220047956937318,1.3879681206666505,0.4728376308460765,0.3474776729032354,0.9839300723832397,0.35602122166024586,0.0,6.804123711340207e-05,1.2932305335998535
35,head_only,35,1.4063108199602599,1.3789230974820943,0.4677987843501854,0.3528352544559627,0.9842349192377761,0.36570380050124834,0.0,6.701030927835051e-05,1.271165370941162
36,head_only,36,1.4084881714412145,1.3773460812293565,0.45839509887040464,0.3481857362310143,0.9841404417213611,0.35936859622477574,0.0,6.597938144329897e-05,1.2722313404083252
37,head_only,37,1.4106528801577431,1.369324206159665,0.4686439291766159,0.35778624921580027,0.9843868734916766,0.3696623792868619,0.0,6.494845360824743e-05,1.2787954807281494
38,head_only,38,1.3988831105170312,1.3651197701692581,0.5020120797193262,0.36548918978778605,0.9846357466746083,0.3805820042676812,0.0,6.391752577319587e-05,1.2738077640533447
39,head_only,39,1.3938117785887285,1.3604467877974877,0.4789865909161964,0.36047240749156567,0.9845394485411468,0.37251244370311165,0.0,6.288659793814433e-05,1.3457863330841064
40,head_only,40,1.387085233028833,1.3569385157181666,0.4739723425465588,0.3644051672129906,0.9844743633708812,0.377009675298253,0.0,6.185567010309279e-05,1.3088619709014893
41,head_only,41,1.3791124503333847,1.3554398199686637,0.44345424471495953,0.3595056342763798,0.9843634794355608,0.36956888468879756,0.0,6.0824742268041234e-05,1.2775957584381104
42,head_only,42,1.3771328221667896,1.3523903030615587,0.49176429407697625,0.3613231153135576,0.9845412810676736,0.3792809435605027,0.0,5.979381443298969e-05,1.27132248878479
43,head_only,43,1.3702092782243507,1.3486519387135139,0.4655153152588404,0.36690436318420266,0.984531004304156,0.37903788162126173,0.0,5.876288659793815e-05,1.2808797359466553
44,head_only,44,1.3739703421468858,1.3439337599735994,0.4585143934328485,0.3634743720382958,0.9844745565443617,0.37685311402989274,0.0,5.7731958762886594e-05,1.2712976932525635
45,head_only,45,1.367706494671958,1.34509323651974,0.44396562217354724,0.3618778527614066,0.9845124961816497,0.3730938662836999,0.0,5.670103092783505e-05,1.284064531326294
46,head_only,46,1.3684960325042923,1.3407410784409597,0.4842956291316503,0.3682867128509522,0.9847078385278952,0.383704615592452,0.0,5.567010309278351e-05,1.2923591136932373
47,head_only,47,1.3550795475383857,1.333748385310173,0.4674881567202495,0.3738154643348182,0.9847042994648577,0.38861434060136785,0.0,5.4639175257731955e-05,1.2758450508117676
48,head_only,48,1.3563247059846852,1.3293303434665387,0.4570385717094895,0.3701308782028851,0.9846500057509753,0.3854860098752007,0.0,5.360824742268041e-05,1.2751743793487549
49,head_only,49,1.3397420544128913,1.3254778201763446,0.45445524705471385,0.37114560470007085,0.9847459242013862,0.3845727574294009,0.0,5.257731958762887e-05,1.2780170440673828
50,head_only,50,1.3487964431186774,1.3234464113528912,0.4448607219686744,0.36927156766404984,0.9847340507000399,0.3824518501386483,0.0,5.1546391752577315e-05,1.3443076610565186
51,head_only,51,1.333789021550835,1.3190973550081253,0.4537833452720835,0.37827851328127216,0.9848337193344827,0.39122384466777016,0.0,5.051546391752577e-05,1.307476282119751
52,head_only,52,1.3408205102790485,1.3187735825777054,0.45879445674976893,0.37986350034689365,0.9847959755062983,0.39379620741585786,0.0,4.948453608247423e-05,1.2710089683532715
53,head_only,53,1.3358046776288515,1.3162040481200585,0.4669183830836416,0.3810956252957812,0.9849553011916573,0.3963166349836703,0.0,4.845360824742268e-05,1.2759532928466797
54,head_only,54,1.334225427407723,1.3136444974404116,0.4680448913344074,0.38137941130289194,0.9848988319744628,0.3951008739087915,0.0,4.7422680412371134e-05,1.2718417644500732
55,head_only,55,1.3242916379656111,1.310500484246474,0.4650193521607168,0.3840846893916057,0.9848171780327192,0.39820985014934945,0.0,4.639175257731959e-05,1.280271291732788
56,head_only,56,1.321096721020612,1.3085433794901922,0.4735847200028724,0.3905639741454121,0.9850898970825052,0.4072310296491885,0.0,4.536082474226804e-05,1.2722327709197998
57,head_only,57,1.3146697066046975,1.3029854102776601,0.47114530957473294,0.395979322612491,0.985176738135623,0.40925065388456766,0.0,4.4329896907216494e-05,1.2741844654083252
58,head_only,58,1.3199356132513518,1.3042192951991007,0.4793062350103681,0.39289315171800304,0.9850874816220527,0.40855962058769724,0.0,4.329896907216495e-05,1.343660831451416
59,head_only,59,1.320912830628358,1.2991375579283788,0.466804122969097,0.39276858491084127,0.9850727764493749,0.40666546782710106,0.0,4.2268041237113404e-05,1.3148560523986816
60,head_only,60,1.3136333231028023,1.2969464338742769,0.4828349436333963,0.39606181152861974,0.9851337421848185,0.40988582731830375,0.0,4.1237113402061855e-05,1.273007869720459
61,head_only,61,1.3061942554913557,1.297746140223283,0.4951832562301567,0.3965710526661866,0.9851867998517563,0.41302036017901156,0.0,4.020618556701031e-05,1.2750120162963867
62,head_only,62,1.3067903216783103,1.2929829553915904,0.46869502448551975,0.3930101019604844,0.9851523756132813,0.4065617080663992,0.0,3.9175257731958764e-05,1.276005506515503
63,head_only,63,1.2944280540014241,1.291636278996101,0.49558803525873824,0.3981755025516392,0.9851389939618597,0.4146313015746195,0.0,3.8144329896907216e-05,1.2814009189605713
64,head_only,64,1.3018539311823907,1.2894285653646176,0.4801314226926103,0.396371927609738,0.9851535493351272,0.4128644508645084,0.0,3.7113402061855674e-05,1.2753078937530518
65,head_only,65,1.300036124981843,1.2864944946307402,0.48093000419540904,0.40255228477309923,0.9853633104907775,0.4182026798423976,0.0,3.6082474226804125e-05,1.2858049869537354
66,head_only,66,1.2923096313879088,1.2843598689024265,0.4821275864287253,0.39784358375116236,0.985240413821698,0.41429497475742094,0.0,3.5051546391752576e-05,1.275209903717041
67,head_only,67,1.2941983632453076,1.287003015096371,0.4860094321841536,0.4063339297325642,0.9854373374617389,0.42223297768723933,0.0,3.4020618556701034e-05,1.3329896926879883
68,head_only,68,1.2871216903259228,1.281653907436591,0.49775245564203846,0.40201746942965366,0.9852901334896821,0.4229613813951687,0.0,3.2989690721649485e-05,1.2809486389160156
69,head_only,69,1.2831766814380496,1.281122510249798,0.48389153405489466,0.4050604653787719,0.9854044343067168,0.42179230556569675,0.0,3.1958762886597937e-05,1.2773475646972656
70,head_only,70,1.2869934037134245,1.2786302050718894,0.49780561027836906,0.41074309289550054,0.9855305517411389,0.42864667950870405,0.0,3.0927835051546395e-05,1.2708740234375
71,head_only,71,1.2725090512207575,1.2761745567505176,0.48909726790216634,0.40620946226050964,0.9854011441543193,0.4247861092416727,0.0,2.9896907216494846e-05,1.2762222290039062
72,head_only,72,1.2836164553444107,1.2764116720511363,0.4936134641842112,0.40530744977501554,0.9855016271036777,0.4242125958825791,0.0,2.8865979381443297e-05,1.269679307937622
73,head_only,73,1.2793838199856993,1.2744513669839272,0.4877654591986212,0.40471164156964495,0.9853710601259342,0.42292416571923214,0.0,2.7835051546391755e-05,1.2742784023284912
74,head_only,74,1.2754572858284046,1.2720631257845805,0.49188347239979086,0.4046877864776492,0.9853602588728804,0.42358027255914044,0.0,2.6804123711340206e-05,1.2735414505004883
75,head_only,75,1.2776139819776857,1.27313260275584,0.49866152725777774,0.40554021187630346,0.9854244989140252,0.4247446175072991,0.0,2.5773195876288658e-05,1.2712531089782715
76,head_only,76,1.2814533497606004,1.268568632694391,0.49745306700536546,0.4094219939933006,0.9855151853727354,0.42944678225821015,0.0,2.4742268041237116e-05,1.2752041816711426
77,head_only,77,1.2669059336185455,1.268262702685136,0.49898790088692724,0.4072400990327609,0.985479134267942,0.4278072728871048,0.0,2.3711340206185567e-05,1.3457043170928955
78,head_only,78,1.267287541906555,1.2660409544522946,0.49700430484882274,0.40809099089480244,0.9853981039823115,0.4274952858135417,0.0,2.268041237113402e-05,1.3103251457214355
79,head_only,79,1.27456632024282,1.2655396518798976,0.5014104363480548,0.4106848203413134,0.9855425377098257,0.43097370132802526,0.0,2.1649484536082476e-05,1.2856781482696533
80,head_only,80,1.2737344023469206,1.2632491519817939,0.5029875965974521,0.41390097169239654,0.9856150213646107,0.43433155412813107,0.0,2.0618556701030927e-05,1.3042972087860107
81,head_only,81,1.2607217597496974,1.2631274851468892,0.5056947253487711,0.4113101587527794,0.9855868304766181,0.4316452097121583,0.0,1.9587628865979382e-05,1.2900340557098389
82,head_only,82,1.2677419359807844,1.2627621568166292,0.500923112162012,0.41149772821154185,0.9856055687188716,0.43251452171829363,0.0,1.8556701030927837e-05,1.2955758571624756
83,head_only,83,1.2604678900210888,1.2629237713722081,0.4993046662812641,0.4095065056990715,0.985550309702465,0.43039625322319314,0.0,1.7525773195876288e-05,1.3060472011566162
84,head_only,84,1.261693068526008,1.2620680022698183,0.5024084211995943,0.40901272560856583,0.9855353731711304,0.4307075409269623,0.0,1.6494845360824743e-05,1.2972092628479004
85,head_only,85,1.2519488311433173,1.2593672149456465,0.5019307414685027,0.41207923621082737,0.9856050154840273,0.4335141646285897,0.0,1.5463917525773197e-05,1.294159173965454
86,head_only,86,1.2497667968273163,1.2598555191205099,0.4974064511264147,0.4103368428630819,0.9855416609523298,0.430706897190873,0.0,1.4432989690721649e-05,1.2912497520446777
87,head_only,87,1.258013168712715,1.258612723304675,0.49201507369855974,0.4097043541908718,0.9854917643600084,0.429389333315566,0.0,1.3402061855670103e-05,1.3212065696716309
88,head_only,88,1.247456928352257,1.2585003639643009,0.49462964277917854,0.4111236026722014,0.9856056564929061,0.43057567729596935,0.0,1.2371134020618558e-05,1.3574321269989014
89,head_only,89,1.2530329738344466,1.2575700821784825,0.5478861752647664,0.4158039061936347,0.9856028159858904,0.43864777261743104,0.0,1.134020618556701e-05,1.3019232749938965
90,head_only,90,1.2628515579483726,1.2577072462210288,0.4947440486638067,0.4120600958310567,0.9855377568945174,0.43135953726752907,0.0,1.0309278350515464e-05,1.283905267715454
91,head_only,91,1.2514401956812127,1.2567780453425188,0.49924270865266657,0.4142545924030898,0.9855920771458131,0.4339290821878293,0.0,9.278350515463918e-06,1.2923429012298584
92,head_only,92,1.2545798780856194,1.2567913658343828,0.5016088892662784,0.4159471364509341,0.9856469972422304,0.4359608379118679,0.0,8.247422680412371e-06,1.292745590209961
93,head_only,93,1.2504593358411418,1.2562499172412431,0.5013868429916071,0.41647871464078773,0.9856120389427703,0.43623063357077907,0.0,7.216494845360824e-06,1.2980597019195557
94,head_only,94,1.256590418227307,1.2561473410863142,0.5038226354453854,0.4157347399104195,0.985608314375087,0.43624519037847265,0.0,6.185567010309279e-06,1.289259672164917
95,head_only,95,1.2477866635694133,1.255564910861162,0.5033197915270924,0.41451590616078,0.9856196012985299,0.4361058414791526,0.0,5.154639175257732e-06,1.2939579486846924
96,head_only,96,1.2541132162917743,1.255357224207658,0.5035868155370002,0.4157300730996428,0.9856205848213468,0.4370156329530415,0.0,4.123711340206186e-06,1.2914531230926514
97,head_only,97,1.2476317019431622,1.2550702817164934,0.500835435365808,0.4151015405579651,0.9856116754008772,0.43600830180147765,0.0,3.0927835051546395e-06,1.2952380180358887
98,head_only,98,1.2564205798235806,1.2549702995098555,0.498941187500395,0.41505378847486335,0.9855998907437911,0.43506455054278476,0.0,2.061855670103093e-06,1.2966728210449219
99,head_only,99,1.2439808090785882,1.254984857944342,0.5002435921711051,0.4156231997758799,0.9856477312064572,0.4362627644590201,0.0,1.0309278350515464e-06,1.3515868186950684
100,pooler,1,1.2543552904934079,1.2598111560711494,0.510573056861681,0.4112889812580108,0.9855067114069096,0.4343683777067704,0.0,1.6666666666666667e-05,1.3435587882995605
101,pooler,2,1.2643588022752241,1.2932189725912535,0.48342092176632906,0.4113167551733536,0.9854993754895879,0.42523847372326623,0.0,3.3333333333333335e-05,1.3393421173095703
102,pooler,3,1.2706133576182577,1.269155157300142,0.4933756606569574,0.41811199126865856,0.9855027904123494,0.4274964340980464,0.0,5e-05,1.3427612781524658
